time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1701089664692256800,1.3562568359375,0.4024201035499573,0.3438318073749542,0.7093998789787292,0.4653918445110321,-2.3400304317474365,-1.2140196561813354,2.8113245964050293
1701089664710956300,1.374956298828125,0.4033767580986023,0.34666457772254944,0.7082974314689636,0.4641396105289459,-2.3442423343658447,-1.2144298553466797,2.800701856613159
1701089664729655800,1.39365576171875,0.4012855291366577,0.3472803831100464,0.7086243629455566,0.4649921953678131,-2.355682134628296,-1.2160272598266602,2.791961193084717
1701089664748355000,1.41235498046875,0.39846551418304443,0.3467772901058197,0.7086790204048157,0.46770158410072327,-2.3656082153320312,-1.2204625606536865,2.7881932258605957
1701089664767054600,1.4310546875,0.3969564735889435,0.3471657633781433,0.7074918150901794,0.47048571705818176,-2.3711228370666504,-1.226606011390686,2.785264253616333
1701089664785753900,1.44975390625,0.3974112868309021,0.3485080897808075,0.7044438719749451,0.4736720025539398,-2.3683347702026367,-1.2356213331222534,2.7859790325164795
1701089664804453400,1.468453369140625,0.39991137385368347,0.350692480802536,0.6997668147087097,0.4768774211406708,-2.3564226627349854,-1.2465709447860718,2.7910914421081543
1701089664823152600,1.487152587890625,0.4036414623260498,0.3531970679759979,0.6940746307373047,0.48019349575042725,-2.3374600410461426,-1.2587593793869019,2.800699472427368
1701089664841852200,1.50585205078125,0.40727072954177856,0.3566586673259735,0.687750518321991,0.48365727066993713,-2.3206286430358887,-1.2723156213760376,2.806791305541992
1701089664860551400,1.524551513671875,0.4087289571762085,0.3588075339794159,0.6823927164077759,0.48840346932411194,-2.3094370365142822,-1.2865597009658813,2.8131892681121826
1701089664879251000,1.5432509765625,0.40896928310394287,0.359602689743042,0.6778379678726196,0.4939288794994354,-2.298827648162842,-1.3006823062896729,2.823322296142578
1701089664897950200,1.5619501953125,0.40783798694610596,0.3583504259586334,0.6743464469909668,0.5005097389221191,-2.2863621711730957,-1.3144853115081787,2.841045618057251
1701089664916649700,1.580649658203125,0.40545690059661865,0.35496771335601807,0.6715795397758484,0.5085111260414124,-2.268921136856079,-1.3287917375564575,2.869438409805298
1701089664935349000,1.599348876953125,0.4009128510951996,0.3509792685508728,0.6696736812591553,0.5173196196556091,-2.260230779647827,-1.3435696363449097,2.893659830093384
1701089664954048500,1.618048583984375,0.39383405447006226,0.3468542993068695,0.669323205947876,0.5259213447570801,-2.27022647857666,-1.3569824695587158,2.9034063816070557
1701089664972748000,1.636748046875,0.3868063986301422,0.34153783321380615,0.6694448590278625,0.5343934297561646,-2.27406644821167,-1.369018793106079,2.9209165573120117
1701089664991447300,1.655447265625,0.38447296619415283,0.3367081582546234,0.6674086451530457,0.5416399240493774,-2.2408032417297363,-1.3802489042282104,2.9667177200317383
1701089665010146600,1.674146484375,0.3835645616054535,0.33292141556739807,0.664385974407196,0.5482999086380005,-2.1965808868408203,-1.3914426565170288,3.0193114280700684
1701089665028846000,1.69284619140625,0.3814252018928528,0.32967662811279297,0.6616881489753723,0.5549746751785278,-2.161151647567749,-1.4028747081756592,3.064190149307251
1701089665047545600,1.711545654296875,0.3788004517555237,0.32675325870513916,0.6592718958854675,0.5613404512405396,-2.1289801597595215,-1.4137946367263794,3.1059844493865967
1701089665066244900,1.730244873046875,0.3758234977722168,0.32339078187942505,0.6573271751403809,0.5675351619720459,-2.0943586826324463,-1.4236146211624146,-3.1317801475524902
1701089665084944400,1.7489443359375,0.3717609941959381,0.31889238953590393,0.6561340689659119,0.5740988850593567,-2.0575666427612305,-1.4326660633087158,-3.080673933029175
1701089665103643600,1.7676435546875,0.36708131432533264,0.3140126168727875,0.6545549035072327,0.5815541744232178,-2.0093908309936523,-1.4430742263793945,-3.0166094303131104
1701089665122343200,1.78634326171875,0.36234378814697266,0.30825504660606384,0.6516104936599731,0.5908380150794983,-1.9193869829177856,-1.4556775093078613,-2.909250497817993
1701089665141042400,1.80504248046875,0.3584264814853668,0.300946980714798,0.6469190120697021,0.6020441651344299,-1.7479180097579956,-1.467623233795166,-2.7194104194641113
1701089665159742000,1.823741943359375,0.35648155212402344,0.2933897078037262,0.6397036910057068,0.6145099997520447,-1.4726518392562866,-1.4746832847595215,-2.428776502609253
1701089665178441200,1.842441162109375,0.354496568441391,0.28439000248908997,0.6309982538223267,0.6287254691123962,-1.1338415145874023,-1.4715576171875,-2.072566032409668
1701089665197140700,1.861140625,0.35284340381622314,0.2758547067642212,0.6208372116088867,0.6434025764465332,-0.8242019414901733,-1.4572769403457642,-1.7471617460250854
1701089665215840000,1.879840087890625,0.35169923305511475,0.2691780626773834,0.6092926859855652,0.6577333807945251,-0.5843457579612732,-1.4353684186935425,-1.495620846748352
1701089665234539500,1.89853955078125,0.35100769996643066,0.2644220292568207,0.5972335338592529,0.6709595322608948,-0.4136406183242798,-1.409795880317688,-1.317246675491333
1701089665253238800,1.91723876953125,0.35007229447364807,0.26103049516677856,0.5864807367324829,0.6821677088737488,-0.30054357647895813,-1.3856836557388306,-1.1983383893966675
1701089665271938300,1.935938232421875,0.3476105034351349,0.25883984565734863,0.5784271359443665,0.6910795569419861,-0.22173036634922028,-1.3676133155822754,-1.1130375862121582
1701089665290637800,1.954637939453125,0.34324175119400024,0.25831642746925354,0.5733224153518677,0.6976812481880188,-0.1571054607629776,-1.3574249744415283,-1.0412161350250244
1701089665309337000,1.973337158203125,0.3368297517299652,0.25907519459724426,0.5722470283508301,0.7013979554176331,-0.10430330783128738,-1.3571971654891968,-0.9795390367507935
1701089665328036400,1.992036376953125,0.32999199628829956,0.26156583428382874,0.5744311213493347,0.7019383311271667,-0.05853421613574028,-1.3657900094985962,-0.9265303611755371
1701089665346735900,2.01073583984375,0.3234853148460388,0.2649776339530945,0.5788505673408508,0.700054407119751,-0.01848313957452774,-1.380173921585083,-0.8809760212898254
1701089665365435400,2.029435302734375,0.3185843527317047,0.2702561914920807,0.5838392972946167,0.6961302161216736,0.024752363562583923,-1.3976938724517822,-0.837595522403717
1701089665384134700,2.048134765625,0.31538769602775574,0.2758762538433075,0.5890076756477356,0.6910085678100586,0.06315570324659348,-1.4159462451934814,-0.8022874593734741
1701089665402834200,2.066834228515625,0.3124689757823944,0.28048738837242126,0.5941304564476013,0.6860750317573547,0.09900902956724167,-1.433016300201416,-0.7684994339942932
1701089665421533400,2.085533447265625,0.3077516257762909,0.2853258550167084,0.5984477996826172,0.6824502348899841,0.17274439334869385,-1.447761058807373,-0.6945077776908875
1701089665440233000,2.10423291015625,0.30099305510520935,0.2915683090686798,0.6022387742996216,0.6794847846031189,0.3116392195224762,-1.4606882333755493,-0.5544582009315491
1701089665458932200,2.12293212890625,0.29340705275535583,0.29931652545928955,0.6063306927680969,0.675784707069397,0.5179166793823242,-1.4721779823303223,-0.3481561243534088
1701089665477631700,2.1416318359375,0.2862147390842438,0.30847275257110596,0.611621081829071,0.6699591875076294,0.7989446520805359,-1.4824635982513428,-0.06996962428092957
1701089665496331000,2.1603310546875,0.2777699828147888,0.3182690739631653,0.6186654567718506,0.6624211072921753,1.1822381019592285,-1.4864540100097656,0.31129416823387146
1701089665515030500,2.179030517578125,0.26813483238220215,0.3287350833415985,0.6270530223846436,0.6533311009407043,1.5978541374206543,-1.4773505926132202,0.7254243493080139
1701089665533729800,2.197729736328125,0.2603006362915039,0.34025681018829346,0.6359498500823975,0.6419007778167725,1.9358454942703247,-1.4573475122451782,1.057165265083313
1701089665552429300,2.21642919921875,0.25377756357192993,0.3517894446849823,0.6454500555992126,0.628677487373352,2.1839590072631836,-1.430056095123291,1.2966060638427734
1701089665571128600,2.235128662109375,0.24700401723384857,0.36322370171546936,0.6555855870246887,0.6142191290855408,2.3607289791107178,-1.3961143493652344,1.4647657871246338
1701089665589828000,2.253828125,0.2405746579170227,0.3756240904331207,0.6656356453895569,0.5982971787452698,2.486957550048828,-1.3569746017456055,1.5797218084335327
1701089665608527600,2.272527587890625,0.2348296046257019,0.3886696696281433,0.6748911738395691,0.5816466808319092,2.5763051509857178,-1.3156989812850952,1.655092477798462
1701089665627227000,2.291226806640625,0.2294958233833313,0.40117427706718445,0.6832959055900574,0.5652411580085754,2.6409268379211426,-1.2750661373138428,1.7054446935653687
1701089665645926100,2.309926025390625,0.22460338473320007,0.41344818472862244,0.690842866897583,0.5489535927772522,2.690455913543701,-1.2351725101470947,1.7398707866668701
1701089665664625700,2.328625732421875,0.2208838015794754,0.4249279797077179,0.6974167823791504,0.5331569910049438,2.7318856716156006,-1.1981981992721558,1.7652966976165771
1701089665683325200,2.3473251953125,0.21951736509799957,0.43382227420806885,0.7020922303199768,0.5202661156654358,2.7652456760406494,-1.1706721782684326,1.7835291624069214
1701089665702024400,2.3660244140625,0.22032515704631805,0.4386501908302307,0.7026023268699646,0.5151629447937012,2.776235342025757,-1.160996913909912,1.784212350845337
1701089665720724000,2.384723876953125,0.22070442140102386,0.43889936804771423,0.6986919045448303,0.5200832486152649,2.752824306488037,-1.169332504272461,1.7606971263885498
1701089665739423200,2.40342333984375,0.22309942543506622,0.43659427762031555,0.6927640438079834,0.5288572907447815,2.7206943035125732,-1.187814474105835,1.7304046154022217
1701089665758122800,2.422122802734375,0.22737456858158112,0.4332338273525238,0.6865600347518921,0.5378146171569824,2.6912853717803955,-1.2096623182296753,1.7017195224761963
1701089665776822000,2.440822021484375,0.2315516471862793,0.42952749133110046,0.6812984347343445,0.5456393957138062,2.66574764251709,-1.2297407388687134,1.6773337125778198
1701089665795521500,2.459521484375,0.2351946085691452,0.42697271704673767,0.6772511601448059,0.5510976314544678,2.6470558643341064,-1.2447196245193481,1.6582281589508057
1701089665814220800,2.478220703125,0.23867161571979523,0.42667821049690247,0.6744092106819153,0.5533117055892944,2.639655351638794,-1.2532005310058594,1.6463888883590698
1701089665832920300,2.49692041015625,0.24085061252117157,0.4293753206729889,0.6724457144737244,0.552670419216156,2.637381076812744,-1.2535958290100098,1.6361972093582153
1701089665851619600,2.51561962890625,0.2403942495584488,0.4333074986934662,0.6722363829612732,0.5500485897064209,2.639150857925415,-1.246435523033142,1.6316500902175903
1701089665870319000,2.534319091796875,0.23953142762184143,0.43766170740127563,0.6733711957931519,0.5455714464187622,2.6507692337036133,-1.2358003854751587,1.6365689039230347
1701089665889018400,2.553018310546875,0.2393181473016739,0.4416533410549164,0.6750515103340149,0.5403468012809753,2.6688709259033203,-1.2253227233886719,1.6474579572677612
1701089665907718000,2.5717177734375,0.23979125916957855,0.4440547823905945,0.6769917607307434,0.5357216000556946,2.6893179416656494,-1.2177366018295288,1.662416934967041
1701089665926417400,2.59041748046875,0.24191874265670776,0.44613680243492126,0.6778861284255981,0.5318906903266907,2.708573818206787,-1.2138848304748535,1.6743309497833252
1701089665945116700,2.60911669921875,0.2442280352115631,0.44938257336616516,0.6770208477973938,0.529198169708252,2.7170326709747314,-1.2112598419189453,1.6733208894729614
1701089665963816000,2.62781591796875,0.24446837604045868,0.4535420536994934,0.6751707792282104,0.5279008150100708,2.710190534591675,-1.2071322202682495,1.6587382555007935
1701089665982515500,2.646515380859375,0.24450626969337463,0.45799311995506287,0.6733522415161133,0.5263608694076538,2.7035117149353027,-1.2021526098251343,1.6440491676330566
1701089666001215000,2.665215087890625,0.24654361605644226,0.46210113167762756,0.6719414591789246,0.523615837097168,2.7085506916046143,-1.1986100673675537,1.6384347677230835
1701089666019914200,2.683914306640625,0.2483556866645813,0.4659271836280823,0.6707996726036072,0.5208253860473633,2.714304208755493,-1.1948764324188232,1.6343196630477905
1701089666038613800,2.70261376953125,0.24891124665737152,0.47019529342651367,0.6694406867027283,0.5184676647186279,2.7138638496398926,-1.1896545886993408,1.6251682043075562
1701089666057313000,2.72131298828125,0.25070348381996155,0.47530436515808105,0.6676974892616272,0.5151830911636353,2.7177982330322266,-1.1844550371170044,1.6168429851531982
1701089666076012500,2.740012451171875,0.2538938522338867,0.48129644989967346,0.6661449670791626,0.5100417137145996,2.731022834777832,-1.178202748298645,1.6137343645095825
1701089666094711800,2.7587119140625,0.256060928106308,0.4886600375175476,0.6644304394721985,0.5041590332984924,2.7415151596069336,-1.1686184406280518,1.6067498922348022
1701089666113411300,2.777411376953125,0.2558240592479706,0.4965302646160126,0.6627163887023926,0.4988173842430115,2.74336838722229,-1.1559981107711792,1.5938202142715454
1701089666132110600,2.796110595703125,0.25740084052085876,0.5050141215324402,0.6607038378715515,0.49211376905441284,2.752873182296753,-1.1439237594604492,1.584248661994934
1701089666150810000,2.81481005859375,0.26042190194129944,0.5144575834274292,0.6579660177230835,0.4843496084213257,2.7663583755493164,-1.1321402788162231,1.5742756128311157
1701089666169509400,2.83350927734375,0.26163777709007263,0.5239279866218567,0.654575765132904,0.4780959188938141,2.769446611404419,-1.1199042797088623,1.5566771030426025
1701089666188209000,2.852208984375,0.2631501853466034,0.5319690704345703,0.6502627730369568,0.4742565155029297,2.7659542560577393,-1.1123886108398438,1.5350375175476074
1701089666206908200,2.870908203125,0.2675663232803345,0.5392667055130005,0.6445926427841187,0.47127488255500793,2.764650344848633,-1.1109931468963623,1.5125868320465088
1701089666225607700,2.889607666015625,0.27428749203681946,0.548065721988678,0.6373628377914429,0.46707484126091003,2.7672595977783203,-1.1107850074768066,1.487200140953064
