time,seconds_elapsed,z,y,x
1675156294409684200,0.051684326171875,9.792584419250488,2.1954829692840576,-0.6272808313369751
1675156294429684200,0.071684326171875,9.577106475830078,2.2649147510528564,-0.5003881454467773
1675156294458381600,0.100381591796875,9.71357536315918,2.3511061668395996,-0.5770025849342346
1675156294478381000,0.120381103515625,9.639355659484863,2.231395959854126,-0.4381389021873474
1675156294498380500,0.140380615234375,9.58668327331543,2.207453966140747,-0.33039984107017517
1675156294518380500,0.160380615234375,9.495702743530273,2.2242133617401123,-0.22505496442317963
1675156294538380300,0.18038037109375,9.605836868286133,2.2577321529388428,-0.35434186458587646
1675156294558380300,0.20038037109375,9.823708534240723,2.2888567447662354,-0.5913678407669067
1675156294578380000,0.220380126953125,9.632172584533691,2.2218191623687744,-0.5434837937355042
1675156294598380000,0.240380126953125,9.591471672058105,2.2864625453948975,-0.47405192255973816
1675156294618380000,0.260380126953125,9.632172584533691,2.1547815799713135,-0.45489832758903503
1675156294638380000,0.280380126953125,9.591471672058105,2.1380221843719482,-0.40940847992897034
1675156294658378000,0.3003779296875,9.569923400878906,2.123656988143921,-0.3711012601852417
1675156294678377700,0.320377685546875,9.749488830566406,2.0470423698425293,-0.3926490843296051
1675156294698375400,0.34037548828125,9.941024780273438,1.9273324012756348,-0.524330198764801
1675156294718374700,0.360374755859375,9.87159252166748,2.056619167327881,-0.4357447028160095
1675156294738374000,0.380373779296875,9.708786964416504,2.1140801906585693,-0.3902548849582672
1675156294758372400,0.400372314453125,9.58668327331543,2.166752576828003,-0.3208230137825012
1675156294778372400,0.420372314453125,9.694421768188477,2.2912509441375732,-0.5722141861915588
1675156294798372400,0.440372314453125,9.897929191589355,2.4229321479797363,-0.5315127968788147
1675156294818372400,0.460372314453125,9.912294387817383,2.1308395862579346,-0.33758243918418884
1675156294838372400,0.480372314453125,9.613018989562988,1.9081788063049316,-0.047884032130241394
1675156294858372400,0.500372314453125,9.505280494689941,2.185906171798706,-0.21308395266532898
1675156294878372400,0.520372314453125,9.572318077087402,2.492363929748535,-0.24660277366638184
1675156294898372400,0.540372314453125,9.723152160644531,2.360682964324951,-0.24420857429504395
1675156294918372400,0.560372314453125,9.52922248840332,2.1068975925445557,-0.17477671802043915
1675156294938372400,0.580372314453125,9.251494407653809,2.0015525817871094,0.033518824726343155
1675156294958373600,0.60037353515625,9.325715065002441,2.2194249629974365,-0.17956513166427612
1675156294978373600,0.62037353515625,9.469367027282715,2.205059766769409,-0.3711012601852417
1675156294998375400,0.64037548828125,9.306561470031738,2.1547815799713135,-0.4596867263317108
1675156295018376200,0.660376220703125,9.210793495178223,2.3726539611816406,-0.4405331015586853
1675156295038377000,0.680376953125,9.28261947631836,2.3989901542663574,-0.33039984107017517
1675156295058378500,0.70037841796875,9.574711799621582,2.212242364883423,-0.33997663855552673
1675156295078378500,0.72037841796875,9.517251014709473,2.097320795059204,-0.23702596127986908
1675156295098378500,0.74037841796875,9.411906242370605,2.207453966140747,-0.2059013396501541
1675156295118378500,0.76037841796875,9.371204376220703,2.343923568725586,-0.11013327538967133
1675156295138378500,0.78037841796875,9.517251014709473,2.231395959854126,-0.1412578970193863
1675156295158378500,0.80037841796875,9.572318077087402,2.183511972427368,-0.06703764945268631
1675156295178378500,0.82037841796875,9.560346603393555,2.319981336593628,-0.2777273952960968
1675156295198378500,0.84037841796875,9.548376083374023,2.4444799423217773,-0.30885201692581177
1675156295218378500,0.86037841796875,9.615413665771484,2.5474305152893066,-0.28730419278144836
1675156295238378500,0.88037841796875,9.593865394592285,2.3535003662109375,-0.18914192914962769
1675156295258378500,0.90037841796875,9.878775596618652,2.3918075561523438,-0.47884035110473633
1675156295278378500,0.92037841796875,9.974543571472168,2.432508945465088,-0.6368576288223267
1675156295298378200,0.940378173828125,9.65372085571289,2.382230758666992,-0.3711012601852417
1675156295318378200,0.960378173828125,9.490914344787598,2.31758713722229,-0.24181437492370605
1675156295338378200,0.980378173828125,9.574711799621582,2.276885747909546,-0.31603461503982544
1675156295358377700,1.000377685546875,9.581894874572754,2.2409727573394775,-0.2992752194404602
1675156295378377700,1.020377685546875,9.555558204650879,2.2409727573394775,-0.33039984107017517
1675156295398377700,1.040377685546875,9.701604843139648,2.188300371170044,-0.4165911078453064
1675156295418377700,1.060377685546875,9.65372085571289,2.0590133666992188,-0.272938996553421
1675156295438378000,1.0803779296875,9.543587684631348,2.0685901641845703,-0.1604115068912506
1675156295458377700,1.100377685546875,9.486125946044922,2.185906171798706,-0.14365209639072418
1675156295478378000,1.1203779296875,9.522039413452148,2.279279947280884,-0.2346317619085312
1675156295498377700,1.140377685546875,9.641749382019043,2.1356279850006104,-0.2537853717803955
1675156295518378000,1.1603779296875,9.658509254455566,2.1739351749420166,-0.272938996553421
1675156295538378000,1.1803779296875,9.68005657196045,2.252943754196167,-0.3711012601852417
1675156295558378000,1.2003779296875,9.692028045654297,2.205059766769409,-0.38067805767059326
1675156295578377700,1.220377685546875,9.706393241882324,2.1499931812286377,-0.3471592366695404
1675156295598378000,1.2403779296875,9.771036148071289,2.229001760482788,-0.42616790533065796
1675156295618378000,1.2603779296875,9.658509254455566,2.279279947280884,-0.3471592366695404
1675156295638378000,1.2803779296875,9.572318077087402,2.279279947280884,-0.38067805767059326
1675156295658377000,1.300376953125,9.459790229797363,2.3032219409942627,-0.2561795711517334
1675156295678375700,1.320375732421875,9.536404609680176,2.2194249629974365,-0.3280056416988373
1675156295698374000,1.340373779296875,9.47415542602539,2.2170307636260986,-0.2992752194404602
