time,seconds_elapsed,z,y,x
1675156294407682600,0.0496826171875,0.15006732940673828,0.17772960662841797,0.04258781671524048
1675156294427681500,0.069681640625,0.1502361297607422,0.17621731758117676,0.039827704429626465
1675156294447682600,0.0896826171875,0.1497631072998047,0.17685604095458984,0.0349239706993103
1675156294467682600,0.1096826171875,0.14947032928466797,0.1768050193786621,0.030255258083343506
1675156294487682600,0.1296826171875,0.1489858627319336,0.17738795280456543,0.024879038333892822
1675156294507682600,0.1496826171875,0.14650344848632812,0.1829845905303955,0.006272614002227783
1675156294527682800,0.169682861328125,0.14300155639648438,0.19271254539489746,-0.014082789421081543
1675156294547682800,0.189682861328125,0.2356586456298828,0.08077788352966309,0.052882373332977295
1675156294567682800,0.209682861328125,0.22168254852294922,0.0647127628326416,-0.01119452714920044
1675156294587682800,0.229682861328125,0.013250350952148438,0.020534276962280273,0.10245171189308167
1675156294607682800,0.249682861328125,0.05141639709472656,0.05912375450134277,0.11996865272521973
1675156294627683000,0.26968310546875,0.08855056762695312,-0.07235121726989746,0.09010717272758484
1675156294647681000,0.289680908203125,0.022592544555664062,-0.04019927978515625,0.16694015264511108
1675156294667679500,0.309679443359375,0.1259326934814453,-0.1010744571685791,0.17649486660957336
1675156294687677400,0.329677490234375,0.32112598419189453,-0.25328636169433594,0.05524763464927673
1675156294707676200,0.34967626953125,0.36569786071777344,-0.2074601650238037,0.031829118728637695
1675156294727676200,0.36967626953125,0.25335216522216797,-0.07407498359680176,0.07780313491821289
1675156294747675000,0.3896748046875,0.06163978576660156,-0.05936384201049805,0.1346338987350464
1675156294767675000,0.4096748046875,0.049747467041015625,0.00021076202392578125,0.09523120522499084
1675156294787675000,0.4296748046875,0.27149391174316406,0.2880399227142334,-0.07979485392570496
1675156294807675000,0.4496748046875,0.34708309173583984,0.24554014205932617,-0.0725104808807373
1675156294827675000,0.4696748046875,0.1997385025024414,-0.15453624725341797,0.22640937566757202
1675156294847675000,0.4896748046875,-0.08062934875488281,-0.130934476852417,0.37352675199508667
1675156294867675000,0.5096748046875,0.004420280456542969,0.21607065200805664,0.09353795647621155
1675156294887675000,0.5296748046875,0.079010009765625,0.3129451274871826,0.1587141454219818
1675156294907675000,0.5496748046875,0.13193321228027344,0.08133935928344727,0.12336692214012146
1675156294927675000,0.5696748046875,-0.2007598876953125,-0.18206286430358887,0.3062126040458679
1675156294947675000,0.5896748046875,-0.3048124313354492,-0.17667031288146973,0.3540497422218323
1675156294967675000,0.6096748046875,-0.14200115203857422,0.05103492736816406,0.00802949070930481
1675156294987675100,0.629675048828125,-0.1636505126953125,0.00020599365234375,-0.004176974296569824
1675156295007675100,0.649675048828125,-0.2821321487426758,0.037026405334472656,-0.21914568543434143
1675156295027675100,0.669675048828125,-0.3285484313964844,0.16885781288146973,-0.03944757580757141
1675156295047675100,0.689675048828125,-0.09755706787109375,0.05809640884399414,-0.018667280673980713
1675156295067675100,0.709675048828125,0.07950878143310547,-0.07313966751098633,0.01728394627571106
1675156295087675100,0.729675048828125,-0.0754842758178711,-0.1710677146911621,0.10118052363395691
1675156295107675100,0.749675048828125,-0.13345050811767578,0.025551319122314453,0.1805138736963272
1675156295127675100,0.769675048828125,-0.08301448822021484,0.05699872970581055,0.1666995882987976
1675156295147675100,0.789675048828125,0.035686492919921875,-0.0619964599609375,0.25395965576171875
1675156295167675100,0.809675048828125,-0.03609275817871094,-0.020670413970947266,0.2259286642074585
1675156295187675100,0.829675048828125,0.03371620178222656,0.19157648086547852,0.013136029243469238
1675156295207675100,0.849675048828125,0.1161031723022461,0.17606735229492188,-0.044935137033462524
1675156295227675100,0.869675048828125,-0.011287689208984375,0.3117384910583496,0.11688356101512909
1675156295247675600,0.889675537109375,0.09432411193847656,0.028063535690307617,0.13897578418254852
1675156295267676400,0.909676513671875,0.46480274200439453,0.22118592262268066,-0.2854830324649811
1675156295287677200,0.92967724609375,0.2783851623535156,0.22359776496887207,-0.19479259848594666
1675156295307678000,0.949677978515625,-0.045917510986328125,0.1170504093170166,0.07826748490333557
1675156295327678000,0.969677978515625,-0.015391349792480469,0.09491944313049316,0.07317987084388733
1675156295347678500,0.989678466796875,0.04715442657470703,0.0846107006072998,0.021697551012039185
1675156295367678500,1.009678466796875,0.04197978973388672,-0.011326313018798828,-0.0010440945625305176
1675156295387678700,1.0296787109375,0.078277587890625,-0.019276142120361328,-0.0340249240398407
1675156295407678500,1.049678466796875,0.19179248809814453,-0.06290912628173828,-0.010079920291900635
1675156295427678700,1.0696787109375,0.09560489654541016,-0.10893416404724121,0.06292486190795898
1675156295447678700,1.0896787109375,-0.06223297119140625,-0.036097049713134766,0.2027507722377777
1675156295467678700,1.1096787109375,-0.05119609832763672,0.08920884132385254,0.1288115233182907
1675156295487678700,1.1296787109375,0.022380828857421875,0.024982213973999023,0.11559240520000458
1675156295507678700,1.1496787109375,0.11469650268554688,-0.06123995780944824,0.09339812397956848
1675156295527678700,1.1696787109375,0.08888721466064453,0.023645877838134766,0.03742176294326782
1675156295547678700,1.1896787109375,0.12526512145996094,0.008249282836914062,-0.03302299976348877
1675156295567678700,1.2096787109375,0.14787769317626953,0.009512901306152344,0.012073010206222534
1675156295587678700,1.2296787109375,0.23955917358398438,0.007372856140136719,-0.003991186618804932
1675156295607678700,1.2496787109375,0.20860671997070312,0.08402371406555176,0.007809877395629883
1675156295627678700,1.2696787109375,0.09102630615234375,0.09253072738647461,0.00643002986907959
1675156295647678000,1.289677978515625,-0.060123443603515625,0.09846210479736328,0.07453572750091553
