time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1675156332789378300,38.43137841796875,0,0,4.554319381713867,10.23900032043457,2.559189558029175,240.1686553955078,58.400001525878906,18.1218549,59.2865355
1675156333909377500,39.55137744140625,0,0,3.4924087524414062,10.187999725341797,2.700198173522949,235.60488891601562,58.400001525878906,18.1218068,59.28652
1675156335008492500,40.65049243164062,0,0,3.532078266143799,10.246999740600586,2.734049081802368,230.741943359375,58.400001525878906,18.1217599,59.2865047
1675156336148494000,41.790494140625,0,0,4.521378993988037,10.196000099182129,2.707002878189087,223.7405242919922,58.400001525878906,18.1217067,59.2864813
1675156337248494800,42.890494873046876,0,0,4.596030235290527,10.208999633789062,2.7096259593963623,220.91717529296875,58.400001525878906,18.1216747,59.2864665
1675156338268494800,43.91049487304687,0,0,4.909695148468018,10.151000022888184,2.6770992279052734,216.45223999023438,58.400001525878906,18.1216331,59.2864477
1675156339388494800,45.03049487304688,0,0,5.8297553062438965,10.029000282287598,2.7737674713134766,211.37791442871094,58.400001525878906,18.1216002,59.2864295
1675156340500000000,46.142,0,0,6.369853973388672,10.314000129699707,2.764284133911133,204.03944396972656,58.400001525878906,18.1215754,59.2864067
1675156341580000000,47.222,0,0,6.464869022369385,11.133000373840332,2.6969799995422363,198.3248748779297,58.400001525878906,18.1215557,59.2863832
1675156342745945600,48.387945556640624,0,0,6.225217819213867,12.005999565124512,2.701021909713745,194.0370330810547,58.400001525878906,18.1215377,59.2863608
1675156344407550500,50.049550537109376,0,0,5.018771171569824,13.48900032043457,2.86607027053833,190.145263671875,58.400001525878906,18.1215196,59.286324
1675156345487550500,51.129550537109374,0,0,5.154123306274414,13.654999732971191,2.8509480953216553,185.00588989257812,58.400001525878906,18.1215131,59.2863003
1675156346587550500,52.229550537109375,0,0,3.7681498527526855,13.607000350952148,2.794947624206543,179.8445281982422,58.400001525878906,18.1215101,59.2862769
1675156347720000000,53.362,0,0,3.808136463165283,13.611000061035156,2.7672922611236572,175.43629455566406,58.400001525878906,18.1215125,59.286251
1675156348789000000,54.431,0,0,4.838344097137451,13.463000297546387,2.8774755001068115,172.9493865966797,58.400001525878906,18.1215157,59.2862263
1675156349947544300,55.58954443359375,0,0,4.821145534515381,13.54699993133545,2.7570950984954834,170.05458068847656,58.400001525878906,18.1215191,59.2861962
1675156351047549400,56.68954956054687,0,0,5.022294044494629,13.710000038146973,2.718078374862671,168.04823303222656,58.400001525878906,18.1215254,59.2861694
1675156352205816300,57.84781640625,0,0,6.150516986846924,13.854000091552734,2.8251538276672363,167.83718872070312,58.400001525878906,18.1215332,59.2861416
1675156353325548500,58.967548583984374,0,0,5.846600532531738,13.97700023651123,2.9474263191223145,168.5032196044922,58.400001525878906,18.1215401,59.2861131
1675156354503762400,60.145762451171876,0,0,6.897597312927246,14.029999732971191,2.873265504837036,168.15737915039062,58.400001525878906,18.1215468,59.2860861
1675156355618000000,61.259999755859376,0,0,7.107459545135498,13.722000122070312,2.8492910861968994,168.18051147460938,58.400001525878906,18.1215555,59.2860562
1675156356698000000,62.339999755859374,0,0,6.484764099121094,12.944999694824219,2.7826809883117676,167.79769897460938,58.400001525878906,18.1215649,59.2860267
1675156357863757000,63.505757080078126,0,0,4.5575175285339355,11.579000473022461,2.818385124206543,166.1017303466797,58.400001525878906,18.1215796,59.2859944
1675156358963757300,64.60575732421874,0,0,3.9381189346313477,10.972000122070312,2.8357815742492676,165.89422607421875,58.400001525878906,18.1215942,59.2859683
1675156360063761700,65.70576171875,0,0,3.892859697341919,10.359999656677246,2.8591434955596924,166.95700073242188,58.400001525878906,18.121607,59.2859396
1675156361183762200,66.82576220703125,0,0,4.024201393127441,10.397000312805176,2.912585735321045,168.0122528076172,58.400001525878906,18.1216194,59.2859099
1675156362203762200,67.84576220703126,0,0,5.070215225219727,10.321999549865723,2.950347900390625,168.69932556152344,58.400001525878906,18.1216281,59.2858787
1675156363323762200,68.96576220703125,0,0,5.117218494415283,10.284000396728516,2.8840019702911377,167.5321807861328,58.400001525878906,18.1216418,59.2858504
1675156364443762200,70.08576220703125,0,0,5.114494800567627,10.194999694824219,2.8773977756500244,168.89483642578125,58.400001525878906,18.1216495,59.2858242
1675156365463192000,71.10519213867188,0,0,5.21912145614624,10.206999778747559,2.935023069381714,169.2105712890625,58.400001525878906,18.1216602,59.2857953
1675156366603192000,72.24519213867187,0,0,6.249659061431885,10.3100004196167,2.966071844100952,168.04974365234375,58.400001525878906,18.1216716,59.2857657
1675156367623192000,73.26519213867188,0,0,6.350046634674072,10.354999542236328,2.9167892932891846,168.77615356445312,58.400001525878906,18.1216784,59.2857408
1675156368743189200,74.38518920898437,0,0,6.434515476226807,10.335000038146973,2.8689966201782227,167.27635192871094,58.400001525878906,18.1216918,59.2857143
1675156369863185200,75.50518505859375,0,0,6.1793742179870605,10.125,2.8493573665618896,166.88088989257812,58.400001525878906,18.1217033,59.2856831
1675156370963187500,76.6051875,0,0,4.274066925048828,9.50100040435791,2.890545129776001,166.86685180664062,58.400001525878906,18.1217141,59.2856576
1675156372083191800,77.72519189453125,0,0,4.243984699249268,9.505000114440918,2.8376569747924805,168.29733276367188,58.400001525878906,18.1217228,59.2856299
1675156373222191900,78.86419189453125,0,0,4.093263626098633,9.293999671936035,2.6902451515197754,167.6721954345703,58.400001525878906,18.1217326,59.2856036
1675156374282192000,79.92419189453125,0,0,4.082611560821533,8.628000259399414,2.686807870864868,165.86343383789062,58.400001525878906,18.121748,59.2855783
1675156375395000000,81.037,0,0,4.003218650817871,8.638999938964844,2.754023551940918,166.05450439453125,58.400001525878906,18.1217598,59.2855542
1675156376562207700,82.20420776367187,0,0,4.915256023406982,8.39900016784668,2.8804919719696045,165.44883728027344,58.400001525878906,18.1217775,59.285521
1675156377702203400,83.34420336914063,0,0,5.116012096405029,8.29699993133545,2.9099340438842773,166.0184783935547,58.400001525878906,18.1217893,59.2854935
1675156378751320600,84.39332055664063,0,0,6.1935625076293945,8.765999794006348,2.8093583583831787,164.1672821044922,58.400001525878906,18.1218039,59.285467
1675156379882199300,85.52419921875,0,0,6.073456287384033,9.72599983215332,2.908632278442383,161.28517150878906,58.400001525878906,18.1218274,59.2854338
1675156381002205200,86.644205078125,0,0,6.3890910148620605,10.036999702453613,3.0644500255584717,160.4229278564453,58.400001525878906,18.1218476,59.2854046
1675156382042207500,87.68420751953126,0,0,6.623366832733154,10.513999938964844,2.975954532623291,158.01419067382812,58.400001525878906,18.1218732,59.2853763
1675156383182207500,88.82420751953126,0,0,6.594365119934082,10.503999710083008,2.9086670875549316,153.6457061767578,58.400001525878906,18.1219043,59.285352
1675156384222207000,89.86420703125,0,0,5.312140464782715,10.434000015258789,2.8404479026794434,148.35107421875,58.400001525878906,18.1219431,59.2853297
1675156385321503000,90.9635029296875,0,0,4.4627180099487305,10.128999710083008,2.757563352584839,143.3618621826172,58.400001525878906,18.1219875,59.2853125
1675156386340502800,91.98250268554688,0,0,4.783764839172363,9.39900016784668,2.414252758026123,134.76089477539062,58.400001525878906,18.1220203,59.2853029
1675156387440502800,93.08250268554687,0,0,4.399763107299805,9.85200023651123,2.360882043838501,129.76971435546875,58.400001525878906,18.1220546,59.2852894
1675156388600503300,94.24250341796875,0,0,4.7730913162231445,10.029999732971191,1.506552815437317,132.69114685058594,58.400001525878906,18.1220599,59.2852859
1675156389743903200,95.3859033203125,0,0,5.56244421005249,9.901000022888184,0.904026210308075,127.77774047851562,58.400001525878906,18.1220602,59.2852863
1675156390893000000,96.535,0,0,5.364731788635254,9.541000366210938,0.953786313533783,125.54850769042969,58.400001525878906,18.1220731,59.2852825
1675156391954000000,97.59599975585938,0,0,6.196146011352539,8.977999687194824,1.439754843711853,121.39730834960938,58.400001525878906,18.122108,59.2852711
1675156393058000000,98.69999975585938,0,0,6.263025283813477,7.711999893188477,1.8436644077301025,110.4747543334961,58.400001525878906,18.1221509,59.2852614
1675156394113000000,99.755,0,0,6.609891414642334,7.770999908447266,2.042030096054077,96.26020050048828,58.400001525878906,18.1221931,59.2852631
1675156395200260400,100.84226025390625,0,0,6.599349498748779,8.300000190734863,2.167337417602539,89.81387329101562,58.400001525878906,18.1222454,59.2852644
1675156396300260400,101.94226025390626,0,0,5.155439853668213,9.222999572753906,2.18776535987854,80.56309509277344,58.400001525878906,18.1223175,59.2852665
1675156397400260400,103.04226025390625,0,0,5.49523401260376,10.152000427246094,2.4083497524261475,73.98533630371094,58.400001525878906,18.1223646,59.2852727
1675156398480260000,104.12226000976563,0,0,4.95100736618042,10.329999923706055,2.4524221420288086,71.54645538330078,58.400001525878906,18.1224135,59.2852784
1675156399608382700,105.2503828125,0,0,3.685375213623047,10.317000389099121,2.5080833435058594,69.65984344482422,58.400001525878906,18.1224647,59.2852843
1675156400740255700,106.382255859375,0,0,4.351770401000977,10.291999816894531,2.553501844406128,67.72605895996094,58.400001525878906,18.1225246,59.2852928
1675156401860254700,107.50225463867187,0,0,4.3723249435424805,10.163999557495117,2.778867483139038,61.28537368774414,58.400001525878906,18.1225976,59.2853041
