time,seconds_elapsed,z,y,x
1676383044927349000,0.169348876953125,4.6734819412231445,8.909123420715332,1.0247182846069336
1676383044937350000,0.179349853515625,4.730942726135254,8.971372604370117,1.0007762908935547
1676383044947349000,0.189348876953125,4.800374507904053,9.024045944213867,0.9648633003234863
1676383044957348400,0.199348388671875,4.606443881988525,9.016862869262695,0.9169792532920837
1676383044967348200,0.20934814453125,4.264073371887207,9.220370292663574,0.9768342971801758
1676383044977347800,0.219347900390625,4.14915132522583,9.557952880859375,0.9672574996948242
1676383044987348000,0.229347900390625,4.216189384460449,9.483732223510742,0.8068459630012512
1676383044997347600,0.23934765625,4.548983097076416,9.115025520324707,0.6200982332229614
1676383045007347200,0.24934716796875,5.269937038421631,8.748712539672852,0.5554547905921936
1676383045017347300,0.259347412109375,5.669768810272217,8.734347343444824,0.6847416758537292
1676383045027347200,0.26934716796875,5.803843975067139,8.514080047607422,0.7469909191131592
1676383045037347000,0.27934716796875,5.765536785125732,8.265083312988281,0.6392518281936646
1676383045047344600,0.2893447265625,6.048052787780762,8.430283546447754,0.26336219906806946
1676383045057344500,0.299344482421875,6.112696170806885,8.638579368591309,-0.19632454216480255
1676383045067344600,0.3093447265625,5.985803604125977,8.798990249633789,-0.524330198764801
1676383045077344500,0.319344482421875,6.246771335601807,8.968978881835938,-0.4381389021873474
1676383045087344400,0.329344482421875,6.390423774719238,9.179668426513672,-0.040701430290937424
1676383045097344500,0.339344482421875,6.1629743576049805,9.292196273803711,0.7158663272857666
1676383045107344400,0.349344482421875,5.585971832275391,9.419088363647461,1.6687586307525635
1676383045117344500,0.359344482421875,3.2537200450897217,9.431059837341309,2.073378562927246
1676383045127344400,0.369344482421875,4.2329487800598145,8.80856704711914,2.9735984802246094
1676383045137344300,0.37934423828125,4.034229755401611,8.638579368591309,2.9951462745666504
1676383045147343400,0.38934326171875,4.185064792633057,8.365639686584473,2.7461493015289307
1676383045157342200,0.39934228515625,4.388571739196777,7.7742719650268555,2.6647465229034424
1676383045167340800,0.4093408203125,4.122815132141113,7.623437404632568,2.849100112915039
1676383045177339600,0.419339599609375,3.531447410583496,8.020874977111816,3.1435868740081787
1676383045187338800,0.4293388671875,2.9065608978271484,8.269871711730957,3.399766445159912
1676383045197337600,0.439337646484375,2.5498247146606445,8.41352367401123,3.4787750244140625
1676383045207336400,0.44933642578125,2.4396915435791016,8.509291648864746,3.464409828186035
1676383045217335600,0.45933544921875,2.5665841102600098,8.612242698669434,3.3231520652770996
1676383045227334700,0.469334716796875,3.0885202884674072,8.794201850891113,3.093308687210083
1676383045237333800,0.479333740234375,3.8163576126098633,9.047987937927246,2.82515811920166
1676383045247332900,0.489332763671875,4.077325344085693,9.138967514038086,3.1507694721221924
1676383045257332000,0.49933203125,3.845088005065918,9.019257545471191,3.97916316986084
1676383045267331800,0.509331787109375,3.6080620288848877,8.528446197509766,4.314351558685303
1676383045277332000,0.51933203125,3.864241600036621,8.013691902160645,3.840299606323242
1676383045287331800,0.529331787109375,4.2760443687438965,7.640196800231934,3.313575267791748
1676383045297332000,0.53933203125,4.879383087158203,7.558794021606445,2.892195701599121
1676383045307332000,0.54933203125,5.152621269226074,7.829339027404785,2.9305028915405273
1676383045317332000,0.55933203125,5.308244228363037,8.1046724319458,3.270479440689087
1676383045327331800,0.569331787109375,5.384859085083008,8.403946876525879,3.399766445159912
1676383045337332000,0.57933203125,5.42795467376709,8.43746566772461,3.3279404640197754
1676383045347332900,0.589332763671875,4.9060187339782715,8.576330184936523,3.6367924213409424
1676383045357332700,0.599332763671875,4.584896087646484,8.61703109741211,4.07014274597168
1676383045367332900,0.609332763671875,4.034229755401611,8.399158477783203,4.32871675491333
1676383045377332700,0.619332763671875,3.550601005554199,8.444648742675781,4.458003520965576
1676383045387332900,0.629332763671875,3.445256233215332,8.538022994995117,4.467580318450928
1676383045397332700,0.639332763671875,3.5266590118408203,8.696040153503418,4.180276393890381
1676383045407332900,0.649332763671875,3.7900211811065674,8.839692115783691,3.773261785507202
1676383045417332700,0.659332763671875,3.88818359375,8.980949401855469,3.1196448802948
1676383045427332900,0.669332763671875,3.8953661918640137,8.976161003112793,2.5713725090026855
1676383045437332700,0.679332763671875,4.039018154144287,8.861239433288574,2.537853717803955
1676383045447332600,0.68933251953125,4.395754337310791,8.961795806884766,2.655169725418091
1676383045457333500,0.69933349609375,4.675876140594482,8.95461368560791,2.717418909072876
1676383045467334400,0.70933447265625,4.802768707275391,8.92348861694336,2.5665841102600098
1676383045477335300,0.719335205078125,4.944325923919678,8.719982147216797,2.762908697128296
1676383045487336200,0.729336181640625,4.881777286529541,8.533234596252441,3.3949780464172363
1676383045497337000,0.739337158203125,4.311957359313965,8.475772857666016,3.8570590019226074
1676383045507338000,0.749337890625,2.9759926795959473,8.583512306213379,4.314351558685303
1676383045517339000,0.7593388671875,1.8507179021835327,8.815750122070312,5.174169063568115
1676383045527339800,0.76933984375,1.7094600200653076,8.578723907470703,5.353734493255615
1676383045537340700,0.779340576171875,2.1811177730560303,9.024045944213867,5.313032627105713
1676383045547341600,0.789341552734375,2.6599581241607666,9.378387451171875,5.224447250366211
1676383045557342500,0.799342529296875,2.9688100814819336,9.177274703979492,5.095160484313965
1676383045567342600,0.809342529296875,3.3016040325164795,8.61703109741211,5.083189487457275
1676383045577342500,0.819342529296875,3.620033025741577,8.047211647033691,5.121496677398682
1676383045587342600,0.829342529296875,3.7684733867645264,7.755118370056152,5.092766284942627
1676383045597342500,0.839342529296875,4.05817174911499,7.738358974456787,5.068824291229248
