time,seconds_elapsed,z,y,x
1.68E+18,1.745372559,2.38597393,-0.61275202,-0.011672691
1.68E+18,1.755372559,2.55123806,0.195024416,-0.596460044
1.68E+18,1.765372559,2.455513954,-0.829214513,-0.607090592
1.68E+18,1.775372559,2.21369648,0.409125447,-0.07029295
1.68E+18,1.785371826,2.457845688,0.472009838,-0.073082268
1.68E+18,1.795371582,2.500915527,-0.452504337,0.478245437
1.68E+18,1.805371826,2.589464188,0.1541567,0.032401212
1.68E+18,1.815371582,2.575077057,0.187922612,0.069028765
1.68E+18,1.825371826,2.680426598,0.216434643,-0.268164337
1.68E+18,1.835371582,3.003652573,-1.84E-05,-0.303138077
1.68E+18,1.845371826,3.113800049,-0.03206129,-0.302582383
1.68E+18,1.855371582,2.848054886,-0.311741233,0.001372725
1.68E+18,1.865371826,2.690052032,-0.244695663,0.042211056
1.68E+18,1.875371582,2.318953514,-0.331095219,-0.194482252
1.68E+18,1.885372559,2.00532341,0.874701917,0.093862265
1.68E+18,1.895372314,2.005317688,0.874045789,0.093701795
1.68E+18,1.905372559,2.268697739,-0.404291123,0.376505762
1.68E+18,1.915372559,2.97500515,-0.358974785,-0.084241301
1.68E+18,1.925372559,2.943892479,0.369171441,-0.049084485
1.68E+18,1.935372559,2.843328476,0.140239164,-0.190339521
1.68E+18,1.945372559,2.714045525,-0.12115173,-0.024724796
1.68E+18,1.955372559,2.242396355,0.158102542,0.352005452
1.68E+18,1.965372559,2.196912766,0.351242512,-0.379949987
1.68E+18,1.975372314,2.383693695,-0.31491223,-0.229047269
1.68E+18,1.985371826,2.513011932,0.407027781,-0.155492708
1.68E+18,1.995371582,2.623147011,0.41847983,-0.1719376
1.68E+18,2.005371826,2.623169899,0.420316756,-0.171022654
1.68E+18,2.015371582,1.998304367,-0.200369418,0.093139149
1.68E+18,2.025371826,2.537035942,0.3125301,-0.4321419
1.68E+18,2.035371582,3.020668983,0.216720015,-0.292989522
1.68E+18,2.045371826,2.608899117,0.142058551,-0.289141119
1.68E+18,2.055371582,2.709452629,-0.427109748,-0.241672099
1.68E+18,2.065371826,2.130064011,0.12505202,-0.093255833
1.68E+18,2.075371582,1.81401062,0.096948355,0.11924313
1.68E+18,2.085372559,1.538681984,-0.315370798,0.170038551
1.68E+18,2.095372314,1.399808884,0.119575053,0.126609355
1.68E+18,2.105372559,0.81084919,0.026979454,0.031378508
1.68E+18,2.115372559,0.997592926,-0.393849611,0.107532993
1.68E+18,2.125372559,0.528333664,0.09377782,0.250966698
1.68E+18,2.135372559,0.473279953,0.153697148,-0.086724788
1.68E+18,2.145372559,0.320058823,-0.026705895,-0.043744579
1.68E+18,2.155372559,-0.4364748,-0.197236642,0.004591525
1.68E+18,2.165372559,0.231502533,0.233285517,-0.025231272
1.68E+18,2.175372559,-0.27365303,0.272152513,-0.094633922
1.68E+18,2.185371826,-0.280846596,0.279448658,-0.148100972
1.68E+18,2.195371582,-0.912891388,0.286918938,0.101278722
1.68E+18,2.205371826,-0.606467247,0.088074796,0.223628759
1.68E+18,2.215371582,-0.910525322,0.556084633,-0.087794229
1.68E+18,2.225371826,-0.88421917,0.072456725,-0.085135713
1.68E+18,2.235371582,-0.766928673,0.244461566,-0.132159173
1.68E+18,2.245371826,-2.258518696,0.182889491,0.018212289
1.68E+18,2.255371582,-2.043074131,0.039382134,0.123566493
1.68E+18,2.265371826,-1.956903458,0.23440735,0.153912559
1.68E+18,2.275371582,-1.801289558,0.616879582,0.050613344
1.68E+18,2.285372559,-1.918631554,0.18211022,0.13566941
1.68E+18,2.295372559,-2.320862293,0.43042773,-0.185127556
1.68E+18,2.305372559,-2.723125458,0.011138983,-0.114599392
1.68E+18,2.315372559,-3.082271099,-0.481024534,-0.007306233
1.68E+18,2.325372559,-3.16847086,-0.199378878,-0.213488609
1.68E+18,2.335372559,-3.443824768,-0.319293231,0.221936792
1.68E+18,2.345372559,-3.762303352,-0.082449965,0.482879102
1.68E+18,2.355372559,-3.719244003,0.106292814,0.672898412
1.68E+18,2.365372559,-3.472655296,0.301075548,0.114623949
1.68E+18,2.375372559,-3.374463558,-1.047521472,0.354129612
1.68E+18,2.385371826,-3.659344196,-0.510787189,-0.424376488
1.68E+18,2.395371582,-3.994495392,0.968268514,-0.217133164
1.68E+18,2.405371826,-4.226756573,-0.661291957,0.124974683
1.68E+18,2.415371582,-4.561922073,-0.200717151,-0.369322717
1.68E+18,2.425371826,-4.815673828,-0.680795252,0.183212474
1.68E+18,2.435371826,-4.966828823,0.38161248,0.450187355
1.68E+18,2.445371826,-5.041051865,-0.52162379,0.34718734
1.68E+18,2.455371826,-4.863549232,-0.094232365,0.107229784
1.68E+18,2.465371826,-5.184669971,-0.327283412,-0.294579864
1.68E+18,2.475371826,-5.498288155,0.015363645,-0.479942918
1.68E+18,2.485372559,-5.30913496,0.27264896,-0.077350825
1.68E+18,2.495372559,-5.340256691,-0.029059049,0.290764034
1.68E+18,2.505372559,-5.112836838,0.034452759,-0.003820464
1.68E+18,2.515372559,-4.952411175,-0.236479759,0.106545255
1.68E+18,2.525372559,-4.856328487,-0.02813413,0.120940022
1.68E+18,2.535372559,-4.595355988,-0.047583494,0.086888872
1.68E+18,2.545372559,-4.686314583,0.340158373,0.211878628
1.68E+18,2.555372559,-4.219449997,-0.535938501,0.097873867
1.68E+18,2.565372559,-4.056593895,0.590391278,-0.034344703
1.68E+18,2.575372559,-3.61605978,0.084227562,-0.039786369
1.68E+18,2.585371826,-3.158714771,0.092682198,-0.090651125
1.68E+18,2.595371826,-2.706192493,0.059642188,0.11016807
1.68E+18,2.605371826,-2.617591858,-0.058115162,0.220330521
1.68E+18,2.615371826,-1.990327835,-0.054416306,0.03162466
1.68E+18,2.625371826,-1.650326729,0.261227489,-0.056323379
1.68E+18,2.635371582,-1.305570602,0.055816893,-0.011749461
1.68E+18,2.645371826,-1.063767433,0.233118773,0.238742381
1.68E+18,2.655371582,-0.881837845,0.466438115,0.151272357
1.68E+18,2.665371826,-0.34076786,-0.307960331,-0.029033631
1.68E+18,2.675371582,-0.288089752,0.388129175,-0.018763825
1.68E+18,2.685372559,-0.084625244,0.282430381,-0.104064688
1.68E+18,2.695372559,0.178718567,-0.125795037,-0.205209136
1.68E+18,2.705372559,0.090119362,0.347460717,0.050456665
1.68E+18,2.715372559,0.197811127,0.021835905,0.045925424
1.68E+18,2.725372559,0.331866264,-0.081831962,-0.024630904
1.68E+18,2.735372559,0.370160103,0.441983461,0.063234888
1.68E+18,2.745372559,0.497027397,0.052857332,-0.009833694
1.68E+18,2.755372559,0.595191002,-0.125998288,-0.022033066
1.68E+18,2.765372559,0.609548569,-0.083122872,-0.19488129
1.68E+18,2.775372314,0.748408318,-0.202764004,-0.243155211
1.68E+18,2.785371338,0.688546181,-0.162081689,-0.073644444
1.68E+18,2.795371582,0.688526154,-0.162655979,-0.074793041
1.68E+18,2.805371338,0.590350151,0.282201946,0.056037731
1.68E+18,2.815371582,0.700454712,-0.11242608,-0.045697868
1.68E+18,2.825371338,0.645379066,-0.101455897,-0.050638482
1.68E+18,2.835371582,0.724376678,-0.29671526,-0.101138413
1.68E+18,2.845371338,0.765070915,0.195490465,-0.151408955
1.68E+18,2.855371582,0.678863525,-0.134638503,0.090205446
1.68E+18,2.865371338,0.446606636,0.167045102,0.659670711
1.68E+18,2.875371582,0.487269402,0.085074104,0.46644035
1.68E+18,2.885372559,0.465714455,-0.174372882,-0.08674667
1.68E+18,2.895372314,0.477710724,-0.380054742,-0.37459439
1.68E+18,2.905372559,0.504088402,0.116317824,-0.390829176
1.68E+18,2.915372314,0.422714233,-0.211677119,-0.189951718
1.68E+18,2.925372559,0.422746658,-0.210100472,-0.188227296
1.68E+18,2.935372314,0.444350243,0.138104171,-0.034876853
1.68E+18,2.945372559,0.36536026,-0.075973168,0.166977584
1.68E+18,2.955372314,0.238489151,0.470143884,0.308454394
1.68E+18,2.965372559,0.12597847,-0.267251879,0.488127828
1.68E+18,2.975372314,0.058979988,-0.310230225,0.500329316
1.68E+18,2.985371826,0.597700119,-0.463679373,-0.137232333
1.68E+18,2.995371582,0.614512444,-0.433707833,-0.382160902
1.68E+18,3.005371826,0.621716499,0.070356674,-0.524096131
1.68E+18,3.015371582,0.509188652,0.542043924,0.101686612
1.68E+18,3.025371826,0.145228386,-0.269319236,0.88372916
1.68E+18,3.035371582,0.243312836,0.734353542,0.185471401
1.68E+18,3.045371826,0.415643692,-0.277436256,-0.037826687
1.68E+18,3.055371582,0.353395462,0.221808821,-0.048217393
1.68E+18,3.065371826,0.420414925,0.202032343,-0.262289047
1.68E+18,3.075371582,0.525764465,-0.065222524,-0.437372714
1.68E+18,3.085372559,0.348586082,0.584010541,-0.11986997
1.68E+18,3.095372559,0.269542694,-0.313288748,0.062944353
1.68E+18,3.105372559,0.161801338,0.097824015,0.087882325
1.68E+18,3.115372559,0.152200699,0.138554677,0.140925527
1.68E+18,3.125372559,0.17852211,0.234415054,-0.142929167
1.68E+18,3.135372559,0.10429287,-0.055439286,-0.009526901
1.68E+18,3.145372559,0.125829697,0.164783657,-0.149312899
1.68E+18,3.155372559,0.25271225,-0.336259305,-0.449029267
1.68E+18,3.165372559,-0.032194138,0.473047048,-0.087219343
1.68E+18,3.175372559,-0.295602798,0.227905005,0.035744622
1.68E+18,3.185371826,-0.626015663,-0.407442153,0.44953236
1.68E+18,3.195371826,-0.879811287,0.456958771,0.345486045
1.68E+18,3.205371826,-1.073745728,0.323703706,0.102177657
1.68E+18,3.215371582,-1.35863018,-0.263597518,-0.256568581
1.68E+18,3.225371826,-1.600410461,-0.112710297,-0.35657686
1.68E+18,3.235371582,-2.146267891,0.432032615,-0.129052997
1.68E+18,3.245371826,-2.354566097,0.059401188,-0.295807928
1.68E+18,3.255371582,-2.883669376,0.114731908,0.081204541
1.68E+18,3.265371826,-3.403209209,-0.02159813,0.150592148
1.68E+18,3.275371582,-3.709666252,0.09571436,0.074055351
1.68E+18,3.285372559,-4.178917408,0.034015238,0.227991402
1.68E+18,3.295372559,-4.427895069,0.042179294,0.149901405
1.68E+18,3.305372559,-4.545189381,-0.266321868,0.120234467
1.68E+18,3.315372559,-4.609807014,0.04743186,-0.054947548
1.68E+18,3.325372559,-4.533186913,-0.269697726,-0.178226858
1.68E+18,3.335372559,-4.585848808,0.153339699,-0.277559042
1.68E+18,3.345372559,-4.810911179,0.02305048,0.143828601
1.68E+18,3.355372559,-4.7965765,0.1343918,0.182920113
1.68E+18,3.365372559,-4.830108643,-0.010100052,0.385838419
1.68E+18,3.375372559,-4.686475754,-0.071262367,0.401961803
1.68E+18,3.385371826,-4.413538456,-0.019682303,0.105526015
1.68E+18,3.395371582,-4.365634441,-0.142812923,-0.179599658
1.68E+18,3.405371826,-4.360845089,-0.168807626,-0.242962345
1.68E+18,3.415371582,-4.394368649,0.193231463,0.102425098
1.68E+18,3.425371826,-4.583531857,0.248682514,-0.125560686
1.68E+18,3.435371582,-4.420723915,-2.174036026,0.753113866
1.68E+18,3.445371826,-3.951441288,0.932919085,0.049820334
1.68E+18,3.455371582,-3.917922497,0.723325014,-0.042858481
1.68E+18,3.465371826,-3.194874763,-1.431904674,0.235020697
1.68E+18,3.475371582,-2.49095726,-0.151373848,-0.298302889
1.68E+18,3.485372559,-2.615460873,0.584235907,-0.248728424
1.68E+18,3.495372314,-2.869219303,-0.51978004,-0.058674574
1.68E+18,3.505372559,-2.845270634,-0.055287346,0.033819988
1.68E+18,3.515372314,-2.445445538,-0.482581228,0.001430035
1.68E+18,3.525372559,-1.83492136,-0.038135856,-0.044707745
1.68E+18,3.535372314,-1.590726852,-0.213858306,-0.277480602
1.68E+18,3.545372559,-1.154987335,0.137859926,-0.035890728
1.68E+18,3.555372559,-0.388875961,-0.168078169,-0.027803317
1.68E+18,3.565372559,-0.379307747,-0.242221206,0.048136942
1.68E+18,3.575372559,-0.343411446,-0.018611088,0.076439217
1.68E+18,3.585371826,-0.527769089,-0.120978177,0.065111704
1.68E+18,3.595371582,-0.099226952,-0.111058921,-0.064618871
1.68E+18,3.605371826,0.25031662,0.111671612,-0.174263209
1.68E+18,3.615371582,0.389185905,0.083936676,-0.074956372
1.68E+18,3.625371826,0.918298721,0.086424388,-0.12448664
1.68E+18,3.635371582,1.284626961,0.174368024,0.023090482
1.68E+18,3.645371826,1.255899429,0.343189657,-0.019307181
1.68E+18,3.655371582,1.097894669,0.268862218,-0.015863508
1.68E+18,3.665371826,0.923139572,0.042127635,0.021369874
1.68E+18,3.675371582,0.82982254,-0.58036083,-0.420941442
1.68E+18,3.685372559,0.664681435,0.419621557,-0.611358404
1.68E+18,3.695372559,0.279190063,0.937594414,0.007413372
1.68E+18,3.705372559,0.509016037,0.798835158,0.079927802
1.68E+18,3.715372559,0.2911129,-1.10428071,0.529543102
1.68E+18,3.725372559,0.274355888,0.183331773,0.797114015
1.68E+18,3.735372559,1.1960392,1.213341475,-0.143533602
1.68E+18,3.745372559,1.275027275,0.586539507,0.130111054
1.68E+18,3.755372559,1.926195145,-0.032532092,0.096060127
1.68E+18,3.765372559,1.950124741,-0.092474967,-0.115489036
1.68E+18,3.775372559,2.603709221,0.444037914,-0.134083405
1.68E+18,3.785371826,2.821557999,0.79145509,-0.238341361
1.68E+18,3.795371582,2.996277809,-0.647052348,0.104950458
1.68E+18,3.805371826,2.194214821,0.334188819,0.173961699
1.68E+18,3.815371582,2.076867104,-0.195736155,-0.084537961
1.68E+18,3.825371826,1.686620712,0.770798981,-0.2345898
1.68E+18,3.835371582,2.431210518,-0.899375618,-0.429222822
1.68E+18,3.845371338,3.015405655,-0.488108158,-0.27328366
1.68E+18,3.855371582,4.372876167,-1.030721903,-0.633005559
1.68E+18,3.865371338,3.618662834,1.87160778,0.182893097
1.68E+18,3.875371582,3.415076256,-0.060539119,0.679871261
1.68E+18,3.885372559,4.257786751,-0.144260764,0.395315379
1.68E+18,3.895372314,4.657633781,-0.818726957,-0.44426626
1.68E+18,3.905372559,4.686398506,-1.261074066,-0.458714843
1.68E+18,3.915372559,4.54274559,0.422775149,-0.257232279
1.68E+18,3.925372559,4.739049911,-0.016569002,-0.083401769
1.68E+18,3.935372559,4.250642776,0.506844342,0.008607998
1.68E+18,3.945372559,4.042356491,-0.46100539,-0.088572502
1.68E+18,3.955372559,3.738318443,-0.833421171,-0.064964294
1.68E+18,3.965372559,3.489340782,-0.614399135,-0.177932978
1.68E+18,3.975372559,3.058396339,0.271547347,-0.040067613
1.68E+18,3.985371826,2.900380135,0.597768545,0.216835946
1.68E+18,3.995371582,2.886030197,-1.648260713,1.147413254
1.68E+18,4.005371826,3.144627571,0.846209466,-0.136385471
1.68E+18,4.015371582,2.991428375,0.205391511,-0.854626119
1.68E+18,4.025371826,2.670651436,0.739713192,-0.717242479
1.68E+18,4.035371582,3.046510696,0.998489738,-0.619116247
1.68E+18,4.045371826,2.977046967,-1.069346547,0.790475488
1.68E+18,4.055371582,2.696879387,1.264238954,0.611053705
1.68E+18,4.065371826,2.974561691,-0.421288371,0.200073421
1.68E+18,4.075371582,2.811779022,0.567496598,-0.241383314
1.68E+18,4.085372559,2.969799042,-0.218806356,-0.559266031
1.68E+18,4.095372559,2.759130478,-0.363723725,-0.474011302
1.68E+18,4.105372559,2.73757267,0.294659078,-0.20902589
1.68E+18,4.115372559,2.54599762,-0.446215183,0.609069884
1.68E+18,4.125372559,2.474144936,0.98720324,0.089647964
1.68E+18,4.135372559,2.421449661,-0.402899295,0.234028861
1.68E+18,4.145372559,2.220338821,-0.18456699,-0.089216761
1.68E+18,4.155372559,2.100623131,-0.697737873,-0.089391977
