time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1675158925898238500,851.6412385253906,0,0,1.8878971338272095,7.761000156402588,3.767507791519165,310.4618225097656,75.80000305175781,18.0992862,59.2987244
1675158927534910500,853.2779104003906,0,0,1.728999376296997,9.02400016784668,4.063628673553467,312.12188720703125,75.80000305175781,18.0991825,59.2987791
1675158928674910200,854.41791015625,0,0,1.7817721366882324,9.581000328063965,4.286717414855957,313.53240966796875,75.80000305175781,18.09912,59.2988145
1675158929794909400,855.5379094238281,0,0,1.789684772491455,9.243000030517578,4.459425926208496,314.03057861328125,75.80000305175781,18.0990561,59.2988477
1675158930894905000,856.6379050292969,0,0,1.9720735549926758,8.428999900817871,4.360713005065918,316.28216552734375,75.80000305175781,18.0989975,59.2988825
1675158931910951400,857.6539514160156,14.147645950317383,0.27106115221977234,2.163311004638672,8.02400016784668,3.693974494934082,319.2755432128906,75.80000305175781,18.098956,59.298912
1675158932903694800,858.6466948242188,11.269805908203125,0.23461927473545074,2.405632972717285,6.633999824523926,3.347301483154297,321.7231140136719,75.80000305175781,18.0989224,59.2989369
1675158934774910000,860.5179099121094,0,0,2.6201095581054688,8.119999885559082,3.390613317489624,323.4467468261719,75.80000305175781,18.0988475,59.2989909
1675158935897793500,861.6407934570312,0,0,2.412717580795288,8.472000122070312,3.376098155975342,326.1676330566406,75.80000305175781,18.0988107,59.2990209
1675158937534910000,863.2779099121094,0,0,2.327611207962036,10.571999549865723,3.434056282043457,331.0885925292969,75.80000305175781,18.0987515,59.2990803
1675158938654910000,864.3979099121094,0,0,2.36733341217041,10.571999549865723,3.777996778488159,331.6178283691406,75.80000305175781,18.0987143,59.2991196
1675158939898957000,865.64195703125,10.659611701965332,0.12280773371458054,2.4229516983032227,9.8100004196167,5.137933254241943,314.2520751953125,75.80000305175781,18.0986163,59.2991758
1675158940905073000,866.6480729980469,10,0.3115440905094147,1.9718464612960815,8.762999534606934,4.904509544372559,297.81573486328125,75.80000305175781,18.0985348,59.299215
1675158941915000600,867.6580004882812,0,0,2.0653035640716553,8.760000228881836,5.053983211517334,295.4223937988281,75.80000305175781,18.0984546,59.2992374
1675158942894968300,868.6379682617187,10,0.4062562584877014,1.8011327981948853,8.300000190734863,5.004859924316406,276.55548095703125,75.80000305175781,18.0983546,59.299248
1675158943900304100,869.6433041992187,0,0,1.8148126602172852,8.729000091552734,5.0298075675964355,275.8189392089844,75.80000305175781,18.0982625,59.2992521
1675158944899786500,870.6427863769532,14.387409210205078,0.4360352158546448,1.98472261428833,8.729000091552734,3.8103086948394775,265.2895202636719,74.14352406952273,18.0981737,59.2992474
1675158945899678500,871.6426784667968,10,0.4512452483177185,2.0471296310424805,8.607000350952148,4.218171119689941,259.2138366699219,73.97644091033203,18.0980951,59.2992392
1675158946908033800,872.6510336914063,10,0.26169779896736145,1.9784618616104126,8.9399995803833,4.431570053100586,254.2874755859375,73.56318869441478,18.0980113,59.2992283
1675158947910486300,873.653486328125,10,0.4316130578517914,1.950044870376587,8.626999855041504,4.056829929351807,264.3064270019531,73.15722849060936,18.0979214,59.299218
1675158948902705200,874.645705078125,45.02006530761719,0.499024897813797,1.9554816484451294,7.199999809265137,3.603715181350708,267.464599609375,72.1777734290138,18.0978445,59.2992155
1675158949896924400,875.6399243164062,18.603605270385742,0.3569241166114807,1.9839657545089722,7,3.023886203765869,303.29150390625,71.46174381148367,18.0977802,59.2992257
1675158950902416100,876.645416015625,15.900486946105957,0.36232101917266846,1.765906810760498,6.400000095367432,3.7661914825439453,333.67584228515625,70.84674936836055,18.0977347,59.2992476
1675158951907535400,877.6505354003906,10,0.4270854890346527,1.7721925973892212,6.571000099182129,4.7056732177734375,350.5865173339844,70.33478271354292,18.0977109,59.299277
1675158952903755800,878.646755859375,10,0.5196725130081177,1.783139944076538,6.75,4.738961696624756,351.1492919921875,69.614752003539,18.0976929,59.2993161
1675158954513654500,880.2566545410157,0,0,1.8421549797058105,9.001999855041504,4.471694469451904,349.2953186035156,69.14523429033943,18.0976622,59.2993808
1675158955899738600,881.6427385253907,10,0.5659595727920532,1.8328007459640503,10.005000114440918,3.5948987007141113,346.90655517578125,68.90177394781196,18.0976247,59.2994209
1675158956905887700,882.6488876953125,10.261817932128906,0.6058014035224915,1.8426645994186401,11.116999626159668,3.315591335296631,343.2200012207031,68.90177394781196,18.0975985,59.2994525
1675158957896973600,883.6399736328125,29.10552978515625,0.7001492977142334,1.872206687927246,12.006999969482422,3.075629711151123,337.1982727050781,68.9371480921092,18.0975704,59.2994811
1675158958901729000,884.6447290039063,18.299453735351562,0.6478914022445679,1.8749241828918457,12.484000205993652,3.3267147541046143,330.00726318359375,68.92913374260553,18.0975285,59.2995092
1675158960533654300,886.276654296875,0,0,2.08284068107605,15.95199966430664,3.158637285232544,311.7246398925781,68.95826573864423,18.0974384,59.2995543
1675158961653654300,887.396654296875,0,0,2.154935836791992,16.222000122070312,3.269026756286621,298.0584411621094,69.00404479240416,18.0973738,59.2995697
1675158962813652700,888.5566528320312,0,0,2.1912732124328613,16.476999282836914,3.056645393371582,282.8572998046875,68.85214252206302,18.097298,59.2995773
1675158963902228200,889.6452282714844,0,0,2.301579475402832,16.177000045776367,3.3766934871673584,277.0354309082031,68.83965752534829,18.0971804,59.2995888
1675158965653654000,891.3966540527343,0,0,2.6354010105133057,11.522000312805176,3.8429925441741943,268.61407470703125,69.02343858903203,18.0969912,59.2995912
1675158966773654000,892.5166540527343,0,0,2.527703046798706,11.381999969482422,3.809696912765503,267.4857177734375,69.13097891999911,18.0969022,59.2995896
1675158967904633000,893.6476330566406,0,0,2.8433749675750732,10.168999671936035,3.836273431777954,268.5428161621094,69.264157758583,18.0968108,59.299589
1675158969613653800,895.3566538085937,0,0,2.932311534881592,10.182999610900879,3.85561466217041,273.31915283203125,69.2287819249396,18.0966665,59.2995955
1675158970713654000,896.4566540527344,0,0,2.8760087490081787,10.055000305175781,3.705030679702759,279.3716125488281,69.13097891999911,18.096563,59.2996068
1675158971853649400,897.5966494140625,0,0,2.8812618255615234,10.086999893188477,3.7441928386688232,282.2321472167969,69.10392722479236,18.0964885,59.2996168
1675158973898976000,899.6419760742187,10,0.09679806232452393,2.616624116897583,9.855999946594238,5.2422919273376465,298.3901062011719,68.90518636384041,18.0963041,59.2996649
1675158974908687600,900.6516875,10,0.08361630141735077,2.6265695095062256,9.527000427246094,5.6575117111206055,302.1539611816406,68.65341932396578,18.0962052,59.2996982
1675158975912175600,901.6551755371094,10,0.10231273621320724,2.055471181869507,8.642999649047852,6.060628414154053,304.5536193847656,68.39333728085978,18.0961014,59.2997354
1675158976904431400,902.6474313964844,10,0.0725700855255127,2.0024876594543457,7.692999839782715,6.470233917236328,304.57275390625,67.30940149845603,18.0959995,59.2997716
1675158977904883200,903.6478833007812,10,0.08848335593938828,1.995664358139038,7.410999774932861,6.861791610717773,305.9073791503906,66.72484123505691,18.0958922,59.2998102
1675158978900594000,904.6435939941406,10,0.10682781785726547,2.0692858695983887,6.400000095367432,6.807684898376465,307.980712890625,64.9000015258789,18.0957927,59.2998529
1675158979903114500,905.6461145019531,14.82498836517334,0.27112776041030884,2.083322525024414,6,6.392705917358398,309.2301330566406,64.9000015258789,18.0956959,59.2998957
1675158980899283700,906.6422836914063,10,0.26633262634277344,2.0883262157440186,5.333000183105469,3.6229138374328613,332.5487365722656,64.9000015258789,18.0956368,59.299928
1675158981897118500,907.6401184082031,10,0.2768799662590027,2.094348192214966,5,3.2592599391937256,344.1869812011719,66.61095030171776,18.0956172,59.2999571
1675158982904357400,908.647357421875,10,0.21735715866088867,2.300386428833008,4.571000099182129,2.974761724472046,348.1036376953125,65.80000305175781,18.0956048,59.2999843
1675158983901159700,909.6441596679688,10,0.2572442591190338,2.265986204147339,4.284999847412109,2.605790138244629,351.125244140625,65.80000305175781,18.0955898,59.3000136
1675158984905586000,910.6485859375,10,0.16961798071861267,2.4329006671905518,4.571000099182129,2.936553478240967,353.5728454589844,65.80000305175781,18.0955808,59.3000403
1675158985891984000,911.6349838867187,0,0,2.362025260925293,6.126999855041504,2.9241881370544434,355.21685791015625,67.18399820747831,18.0955757,59.3000697
1675158987011983400,912.7549833984375,0,0,2.2786834239959717,8.277000427246094,4.0351080894470215,357.5220642089844,67.13481573695447,18.0955741,59.3001261
1675158988651989800,914.3949897460938,0,0,2.234837293624878,9.961999893188477,4.36802864074707,355.7156982421875,64.9000015258789,18.0955646,59.3001954
1675158989771989800,915.5149897460938,0,0,2.2585339546203613,10.487000465393066,4.371488094329834,352.8118591308594,64.9000015258789,18.095552,59.3002431
1675158990893551000,916.6365510253906,0,0,2.2703702449798584,10.454000473022461,4.119660377502441,341.3719482421875,64.9000015258789,18.0955236,59.3002859
1675158992011984100,917.7549841308594,0,0,2.3737292289733887,10.510000228881836,3.6947429180145264,317.2049865722656,64.9000015258789,18.0954557,59.3003288
1675158993711989500,919.4549895019532,0,0,2.470521926879883,10.555999755859375,3.216148614883423,289.42425537109375,64.9000015258789,18.0953673,59.3003377
1675158994851985700,920.5949855957032,0,0,2.710653305053711,10.982000350952148,3.530850410461426,279.08740234375,64.9000015258789,18.0953014,59.3003375
1675158996511989500,922.2549895019531,0,0,2.722320318222046,11.00100040435791,4.0659050941467285,268.47955322265625,64.9000015258789,18.0951425,59.3003189
1675158997631989500,923.3749895019531,0,0,2.510953664779663,10.907999992370605,4.17099142074585,261.71270751953125,62.9274828519828,18.0950476,59.3002989
1675158998751989500,924.4949895019531,0,0,2.4584572315216064,10.984000205993652,4.123486518859863,262.4472351074219,62.462235176289596,18.0949664,59.3002889
1675158999851984400,925.594984375,0,0,1.6109960079193115,10.855999946594238,3.4316184520721436,285.4085998535156,61.84419713974913,18.0948966,59.3002991
1675159000908377600,926.6513776855469,10.911398887634277,0.5616812109947205,1.4592151641845703,10.043000221252441,4.886442184448242,273.28369140625,61.627972466331386,18.0947986,59.3002953
1675159001906923000,927.6499230957031,10,0.5320667624473572,2.230811595916748,9.770999908447266,5.826207637786865,271.5835876464844,60.70976773260085,18.0946839,59.3002907
1675159002900056800,928.6430568847657,10,0.49681633710861206,1.9926612377166748,9.5,6.625741481781006,275.2133483886719,60.107671763578026,18.0945557,59.3002904
1675159003891668700,929.6346687011719,10,0.5851706266403198,1.9197553396224976,9.269000053405762,5.991212368011475,279.7661437988281,59.50698175971806,18.0944249,59.3002963
1675159004895986000,930.6389858398437,10,0.36069804430007935,1.8306483030319214,8.42300033569336,5.4280195236206055,276.5843200683594,58.89594299109058,18.0943061,59.3003043
1675159005902433800,931.6454338378907,10,0.4475739598274231,1.992859125137329,8,5.747364521026611,260.3601379394531,58.60176047285984,18.0941944,59.3003042
1675159006896044500,932.6390444335938,18.122934341430664,0.6319169998168945,1.7842060327529907,8,4.816723346710205,253.24087524414062,57.978332149737525,18.094082,59.3002952
1675159007912356000,933.6553562011719,0,0,1.5180741548538208,9.095000267028809,4.820895195007324,251.74435424804688,57.51698953076405,18.0939932,59.3002822
1675159009540905500,935.2839055175781,0,0,1.4510645866394043,11.446999549865723,4.579204082489014,238.443603515625,57.41633140184538,18.0938545,59.3002457
1675159010680905500,936.4239055175781,0,0,1.5293066501617432,12.538000106811523,4.671043872833252,241.94915771484375,57.462045860193655,18.0937691,59.3002326
1675159011780905500,937.5239055175781,0,0,1.5747970342636108,13.640999794006348,4.281361103057861,241.41912841796875,57.48490318207385,18.0936867,59.3002186
1675159012860900000,938.6039001464844,0,0,1.548864722251892,13.779000282287598,4.133909702301025,239.60935974121094,57.370932314812165,18.0936094,59.3002025
1675159014908007000,940.6510068359376,11.109874725341797,0.4839000701904297,1.5083290338516235,12.630000114440918,3.4247231483459473,245.62091064453125,57.54234575027063,18.093433,59.3001815
1675159015896730600,941.6397307128906,14.74393367767334,0.4579117000102997,1.4722241163253784,11.708000183105469,2.794288396835327,256.6786804199219,57.75536943211765,18.0933588,59.3001714
1675159016901289200,942.6442893066406,16.558216094970703,0.32216396927833557,1.5325109958648682,10.255999565124512,2.6732280254364014,258.0718078613281,58.010977840736075,18.0932957,59.3001655
1675159017912369200,943.655369140625,29.63494110107422,0.35718560218811035,1.614595890045166,8.961999893188477,1.9722903966903687,255.09519958496094,58.12943313873157,18.0932344,59.3001598
1675159018893806800,944.6368068847656,17.571067810058594,0.3302920162677765,1.9034945964813232,8.802000045776367,2.203852653503418,247.31607055664062,58.361009741027345,18.0931825,59.3001512
1675159019901254400,945.6442543945312,10,0.5110806226730347,1.7527461051940918,8,2.8834755420684814,246.92129516601562,58.35201379364074,18.0931254,59.3001384
1675159020901373700,946.6443737792969,10,0.3561217188835144,1.7981925010681152,8,3.81343412399292,276.7372741699219,58.2875882502118,18.0930578,59.3001275
1675159021900642600,947.643642578125,10,0.47162261605262756,1.6802490949630737,8,4.088683128356934,281.7289123535156,57.78674835183659,18.0929799,59.3001297
1675159022901906700,948.6449067382813,10,0.4464918076992035,1.6686370372772217,8,5.1298298835754395,281.52386474609375,57.518676117065354,18.0928944,59.3001352
1675159023900403700,949.6434038085938,17.605928421020508,0.6448761224746704,1.601094365119934,8,5.563690185546875,281.0483703613281,56.81840348989945,18.0928044,59.3001418
1675159024906583300,950.6495832519531,10,0.6599851250648499,1.9362388849258423,8,6.205634117126465,279.61309814453125,55.71304665975529,18.0926905,59.3001502
1675159025907071200,951.6500712890625,11.268906593322754,0.668544352054596,2.3206324577331543,8,6.026279449462891,283.95977783203125,55.821624836576916,18.0925644,59.3001588
1675159026901419000,952.6444189453125,10,0.5689570903778076,2.0086123943328857,8,6.52742862701416,286.33544921875,54.81309312715106,18.092436,59.3001691
1675159027902419500,953.6454194335937,10,0.43624892830848694,1.9611554145812988,8,6.704280853271484,288.6896667480469,54.26678495758199,18.0923052,59.3001832
1675159028909954800,954.6529548339844,10.830599784851074,0.47572067379951477,1.985156774520874,8,7.128767967224121,289.32391357421875,53.83785688691344,18.0921696,59.3002002
1675159029895272400,955.6382724609375,10,0.49766623973846436,2.000399351119995,8,7.269275188446045,289.459716796875,53.661313712721636,18.0920242,59.3002185
1675159030898476000,956.6414760742188,10,0.44783154129981995,1.8074748516082764,8,7.026328086853027,285.6124267578125,52.91987264069883,18.0918756,59.3002346
1675159031900051000,957.6430510253906,10,0.44764405488967896,1.353068232536316,8,7.088171482086182,278.1264953613281,51.878399601969164,18.0917235,59.3002448
1675159032905419300,958.6484191894531,10,0.3125058710575104,1.6660168170928955,8,6.64312744140625,271.84539794921875,51.332281052424406,18.091564,59.3002489
1675159033905596700,959.6485966796874,14.07155990600586,0.5867352485656738,1.4973114728927612,8,6.390035629272461,265.3305969238281,50.8535021709267,18.0914167,59.3002458
1675159034902891300,960.6458913574219,10,0.5448261499404907,1.542921543121338,8,6.416473865509033,258.5848388671875,50.31696809483964,18.0912777,59.300234
1675159035914837500,961.6578374023437,10,0.4224657416343689,1.4879735708236694,8,6.921750068664551,257.47015380859375,50.04706901255162,18.0911321,59.3002191
1675159036901418200,962.6444182128906,10,0.5341376066207886,1.522233247756958,8,6.896183967590332,261.7760314941406,49.64102545745385,18.0909905,59.3002062
1675159037907469800,963.6504697265625,10,0.34285059571266174,1.645362377166748,8,7.019234657287598,265.92120361328125,49.07550695645563,18.090841,59.3001979
1675159038905723000,964.6487229003907,10,0.34601935744285583,1.6245002746582031,8,6.800693035125732,268.9769592285156,48.61981948577612,18.0906909,59.3001939
1675159039904038700,965.6470385742188,10,0.42479127645492554,1.480347990989685,7.599999904632568,6.181177616119385,276.7968444824219,48.010610123948425,18.0905425,59.300193
1675159040910705700,966.6537055664063,13.267237663269043,0.42197391390800476,1.5924127101898193,7.333000183105469,5.342034816741943,291.61138916015625,47.522836684772045,18.0904244,59.300203
1675159041919942000,967.6629418945313,29.267955780029297,0.5303634405136108,1.6164668798446655,6.800000190734863,5.089026927947998,298.7341003417969,47.3049044578419,18.0903373,59.3002249
1675159042901002500,968.6440024414062,10,0.30334973335266113,1.730581283569336,6.665999889373779,4.863246917724609,323.4503173828125,46.333617712871984,18.0902771,59.3002578
1675159043895902700,969.6389028320312,10,0.3231646418571472,1.7615300416946411,6.665999889373779,4.909097194671631,328.7942199707031,45.57419600165278,18.090226,59.3002958
1675159044905259800,970.648259765625,10,0.276780366897583,1.7030493021011353,6.800000190734863,4.62766170501709,320.76397705078125,44.96828495619269,18.0901703,59.300337
1675159045905480200,971.6484802246093,10,0.25415316224098206,1.653108835220337,7.142000198364258,4.756261825561523,298.0801696777344,44.22133111209112,18.0901036,59.3003701
1675159046908476000,972.6514758300781,10,0.08326629549264908,1.61951744556427,7.142000198364258,4.744046211242676,283.2190856933594,43.93501630411714,18.0900034,59.3003909
1675159047903342800,973.6463427734375,10,0.17791302502155304,1.5628628730773926,7.333000183105469,5.037327766418457,271.88055419921875,43.74829447986471,18.0898973,59.3004006
1675159048927508500,974.6705085449219,10,0.22556114196777344,2.360337734222412,6.75,4.8469367027282715,265.20440673828125,44.303492263777315,18.0897954,59.3004032
1675159049908762600,975.6517626953125,10,0.07448359578847885,2.308509349822998,6.5,4.777604579925537,259.4984130859375,44.41768070593682,18.0896959,59.3003989
1675159050906443000,976.6494431152344,10,0.07741416990756989,2.014387369155884,6,4.539167881011963,253.47315979003906,44.354206641624216,18.0896018,59.3003884
1675159051904720100,977.6477202148437,10,0.3688420057296753,1.9755007028579712,6,4.27240514755249,251.58755493164062,44.51396128010856,18.0895144,59.3003765
1675159052909517800,978.6525178222656,11.767683982849121,0.2946263253688812,2.0042738914489746,6,3.2582128047943115,253.17738342285156,44.83055348871886,18.0894333,59.3003665
1675159053904424200,979.6474240722656,10,0.22431589663028717,1.9675800800323486,7.330999851226807,3.328979730606079,253.09864807128906,45.071232354191295,18.0893647,59.3003582
1675159054922376000,980.6653759765625,10,0.1769472062587738,1.510817289352417,7.775000095367432,3.360130786895752,255.37481689453125,45.018141821409586,18.0892924,59.3003496
1675159055916756700,981.6597568359375,10,0.2293318212032318,1.4768049716949463,7.775000095367432,3.484114646911621,258.2048645019531,45.0783135241802,18.0892206,59.3003426
1675159056898575600,982.6415756835937,11.685405731201172,0.21094536781311035,1.584574818611145,7.520999908447266,3.1580817699432373,259.9594421386719,45.22770718974016,18.0891489,59.3003372
1675159057920092000,983.663091796875,10,0.06464765220880508,1.5202566385269165,7.775000095367432,3.910521984100342,264.1158142089844,45.36880363151775,18.0890756,59.3003346
1675159058900810800,984.6438107910157,10,0.055397890508174896,1.5763869285583496,5.665999889373779,3.903003454208374,264.0619201660156,45.54102748008498,18.0889923,59.3003329
1675159059911130000,985.6541301269531,11.672686576843262,0.07455097883939743,1.6497581005096436,5.333000183105469,3.665241241455078,260.5267333984375,45.72570514395008,18.0889175,59.3003296
1675159060915963000,986.658962890625,5.727292060852051,0.10449725389480591,1.6263923645019531,5,3.816307306289673,257.39862060546875,45.52222225325298,18.0888494,59.3003237
1675159061909581800,987.6525817871094,10,0.27847474813461304,1.690460443496704,4.800000190734863,3.4065401554107666,254.64649963378906,45.58457156899797,18.0887842,59.3003162
1675159062916287500,988.6592875976562,10,0.0964987576007843,1.5941981077194214,5,3.7454450130462646,255.234375,45.80337056470118,18.0887228,59.3003072
1675159063888432400,989.6314323730469,10,0.07712836563587189,1.689558744430542,5,3.5698189735412598,253.37167358398438,46.153070298330874,18.0886596,59.3002977
1675159064909582800,990.6525827636718,10,0.07865571230649948,1.614679217338562,5.333000183105469,3.659547805786133,253.16148376464844,46.44360825786575,18.0885974,59.300287
1675159065907320000,991.6503200683594,10,0.05261339619755745,1.7227627038955688,5.333000183105469,3.6660337448120117,251.50259399414062,46.5952128600436,18.0885348,59.3002755
1675159066903916000,992.646916015625,10,0.05560486018657684,2.006295680999756,5.333000183105469,3.6905465126037598,251.88690185546875,46.7703106565059,18.0884724,59.3002638
1675159067906545400,993.6495454101563,10,0.03645879030227661,1.848388910293579,5,3.687978744506836,251.9590606689453,47.001993765597604,18.0884094,59.3002527
1675159068909565400,994.6525654296875,10,0.0685853511095047,1.8297749757766724,4.400000095367432,3.5539674758911133,251.08419799804688,47.149352903074345,18.0883477,59.3002421
1675159069898265000,995.6412651367187,10,0.06111918389797211,1.7707558870315552,4.665999889373779,3.6665945053100586,248.81886291503906,47.134824423260056,18.0882889,59.3002306
1675159070920929000,996.6639289550782,1.9844626188278198,0.05475790053606033,1.7676289081573486,4.800000190734863,3.597728967666626,247.01785278320312,47.16388140785617,18.0882283,59.3002171
1675159071910506200,997.6535063476563,1.7968443632125854,0.05463343486189842,1.7347115278244019,5.199999809265137,3.6502928733825684,246.01536560058594,47.288412473128716,18.0881705,59.3002035
1675159072904521200,998.6475212402344,2.19316029548645,0.06587257236242294,2.511991024017334,5.333000183105469,3.558537244796753,245.99388122558594,48.14871251290748,18.0881118,59.3001895
1675159073905327900,999.6483278808594,8.41191291809082,0.03628953918814659,2.4629766941070557,5.665999889373779,3.7385289669036865,248.5596923828125,48.24011813113307,18.088052,59.3001766
1675159074899550700,1000.64255078125,10.188024520874023,0.04125294089317322,2.1770362854003906,6,3.6495466232299805,247.2772979736328,48.12688199618691,18.08799,59.3001639
1675159075899711700,1001.6427116699218,1.8968628644943237,0.056769996881484985,2.137503147125244,6,3.736781358718872,245.02792358398438,48.158016685075125,18.0879303,59.3001502
1675159076906243800,1002.6492438964843,6.03292179107666,0.08312219381332397,2.159175157546997,6,3.466803789138794,244.8517608642578,48.51825649503087,18.0878718,59.3001359
1675159077906614500,1003.6496145019531,4.684168338775635,0.08461745083332062,2.1788456439971924,6,3.6503746509552,244.11244201660156,48.66355629437095,18.0878167,59.3001223
1675159078897028600,1004.6400285644531,2.2060184478759766,0.08414275199174881,1.577219009399414,6,3.5671679973602295,243.01580810546875,48.65590971938799,18.0877602,59.3001078
1675159079925795000,1005.6687951660156,6.136310577392578,0.08213542401790619,1.4675556421279907,6,3.6600089073181152,242.34036254882812,48.6686419450952,18.0877066,59.3000932
